_id,OCCUPANCY_DATE,SECTOR,SHELTER_POSTAL_CODE,CAPACITY,SHELTER_PROVINCE,FACILITY_NAME,SHELTER_NAME,OCCUPANCY,ORGANIZATION_NAME,SHELTER_ADDRESS,SHELTER_CITY,PROGRAM_NAME,id,DateRange
1850329,2020-04-05T00:00:00,Co-ed,M5V 1G8,5,ON,HFS - Strachan House,HFS - Strachan House,4,Homes First Society,805A Wellington Street W,Toronto,Homes First Society - Flex Program,,
1850330,2020-04-05T00:00:00,Co-ed,M5V 1G8,83,ON,HFS - Strachan House,HFS - Strachan House,81,Homes First Society,805A Wellington Street W,Toronto,Homes First Society - Strachan House,,
1850331,2020-04-05T00:00:00,Youth,M6E 4X3,45,ON,Horizons for Youth,Horizons for Youth,35,Horizon for Youth,422 Gilbert Avenue,Toronto,Horizons for Youth,,
1850332,2020-04-05T00:00:00,Youth,M4K 3W5,40,ON,Kennedy House Youth Shelter,Kennedy House Youth Shelter,39,Kennedy House Youth Services,1076 Pape Avenue,Toronto,Kennedy House Youth Shelter:  Bedded Program,,
1850333,2020-04-05T00:00:00,Men,M6G 2N1,66,ON,Na-Me-Res 14 Vaughan Road,Na-Me-Res,63,Na-Me-Res (Native Men's Residence),14 Vaughan Road,Toronto,Na-Me-Res (Native Men's Residence),,
1850334,2020-04-05T00:00:00,Men,M6G 2N1,20,ON,Sagatay 26 Vaughan Road,Na-Me-Res,16,Na-Me-Res (Native Men's Residence),14 Vaughan Road,Toronto,Sagatay,,
1850335,2020-04-05T00:00:00,Youth,M5S 2P9,14,ON,Eagle's Nest Transition House,Eagles Nest Transition House,13,Native Child & Family Services Toronto,558 Bathurst Street,Toronto,Native Child & Family Services Toronto,,
1850336,2020-04-05T00:00:00,Women,M4M 2V8,22,ON,SVDP - Amelie House,SVDP - Amelie House,21,Society of St.Vincent De Paul,126 Pape Avenue,Toronto,St.Vincent De Paul - Amelie House - Women's Shelter,,
1850337,2020-04-05T00:00:00,Women,M8Y 1A3,40,ON,SVDP - Elisa House,SVDP - Elisa House,36,Society of St.Vincent De Paul,60 Newcastle Street,Toronto,St.Vincent De Paul - Elisa House,,
1850338,2020-04-05T00:00:00,Women,M5B 1G6,6,ON,SVDP - Mary's Home,SVDP - Mary's Home,4,Society of St.Vincent De Paul,70 Gerrard St. E.,Toronto,SVDP - Mary's Home Extreme Weather Program,,
1850339,2020-04-05T00:00:00,Women,M5B 1G6,38,ON,SVDP - Mary's Home,SVDP - Mary's Home,33,Society of St.Vincent De Paul,70 Gerrard St. E.,Toronto,St.Vincent De Paul - Mary's Home - Emergency Shelter,,
1850340,2020-04-05T00:00:00,Women,M2M 3S3,30,ON,SVDP - St. Clare's Residence,SVDP - St. Clare's Residence,30,Society of St.Vincent De Paul,3410 Bayview Avenue,Toronto,St.Vincent De Paul - St. Clare's Residence - Transitional Housing,,
1850341,2020-04-05T00:00:00,Men,M4W 1J1,5,ON,St.Simon's 525 Bloor Street East,St. Simon's Shelter,5,St. Simon's Shelter Inc.,525 Bloor Street East,Toronto,St. Simon's Extreme Weather Program,,
1850342,2020-04-05T00:00:00,Men,M4W 1J1,61,ON,St.Simon's 525 Bloor Street East,St. Simon's Shelter,61,St. Simon's Shelter Inc.,525 Bloor Street East,Toronto,St. Simon's Shelter,,
1850343,2020-04-05T00:00:00,Women,M5A 2N9,46,ON,Street Haven - 87 Pembroke St,Street Haven,46,Street Haven At The Crossroads,87 Pembroke St,Toronto,Street Haven - Emergency Hostel,,
1850344,2020-04-05T00:00:00,Women,M5A 2N9,4,ON,Street Haven - 87 Pembroke St,Street Haven,4,Street Haven At The Crossroads,87 Pembroke St,Toronto,Street Haven: Extreme Weather Program,,
1850345,2020-04-05T00:00:00,Families,M5A 2V2,76,ON,Sojourn House,Sojourn House,74,The MUC Shelter Corporation,101 Ontario Street,Toronto,Sojourn House Transitional Housing Program,,
1850346,2020-04-05T00:00:00,Co-ed,M5A 2V2,94,ON,Sojourn House(Singles),Sojourn House,93,The MUC Shelter Corporation,101 Ontario Street,Toronto,Sojourn House Bedded Program,,
1850347,2020-04-05T00:00:00,Families,M5A 2V2,270,ON,Sojourn House-Grange (Family),Sojourn House,221,The MUC Shelter Corporation,101 Ontario Street,Toronto,Sojourn House - Refugee Family Hotel Program-Grange,,
1850348,2020-04-05T00:00:00,Women,M6P 1Y5,9,ON,S.A. Evangeline Residence,Salvation Army - Evangeline Res,9,The Salvation Army of Canada,2808 Dundas St W,Toronto,S.A. Evangeline - Emergency Weather,,
1850349,2020-04-05T00:00:00,Women,M6P 1Y5,94,ON,S.A. Evangeline Residence,Salvation Army - Evangeline Res,94,The Salvation Army of Canada,2808 Dundas St W,Toronto,S.A. Evangeline Residence - Women's Ministry,,
1850350,2020-04-05T00:00:00,Women,M6J1E6,4,ON,Florence Booth - 723 Queen St. W,Salvation Army - Florence Booth,4,The Salvation Army of Canada,723 Queen Street West,Toronto,Salvation Army - Florence Booth Extreme Weather Program,,
1850351,2020-04-05T00:00:00,Women,M6J1E6,60,ON,Florence Booth - 723 Queen St. W,Salvation Army - Florence Booth,58,The Salvation Army of Canada,723 Queen Street West,Toronto,Salvation Army - Florence Booth Womens Ministry,,
1850352,2020-04-05T00:00:00,Men,M5C 2H4,12,ON,S.A. Gateway - 107 Jarvis Street,Salvation Army - Gateway,12,The Salvation Army of Canada,107 Jarvis Street,Toronto,Salvation Army - Gateway - Extreme Weather Beds,,
1850353,2020-04-05T00:00:00,Men,M5C 2H4,108,ON,S.A. Gateway - 107 Jarvis Street,Salvation Army - Gateway,108,The Salvation Army of Canada,107 Jarvis Street,Toronto,Salvation Army - Gateway - Men's Hostel,,
1850354,2020-04-05T00:00:00,Men,M5A 2R5,45,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,44,The Salvation Army of Canada,Sherbourne Street,Toronto,S.A. Maxwell Meighen Transition to Housing,,
1850355,2020-04-05T00:00:00,Men,M5A 2R5,18,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,18,The Salvation Army of Canada,Sherbourne Street,Toronto,Salvation Army - Maxwell Meighen - Extreme Weather Program,,
1850356,2020-04-05T00:00:00,Men,M5A 2R5,290,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,290,The Salvation Army of Canada,Sherbourne Street,Toronto,Salvation Army - Maxwell Meighen Emergency Bed Program,,
1850357,2020-04-05T00:00:00,Men,M5A 2R5,10,ON,S.A. Maxwell Meighen Centre,Salvation Army - Maxwell Meighen,5,The Salvation Army of Canada,Sherbourne Street,Toronto,Salvation Army - Maxwell Meighen Primary Support Unit,,
1850358,2020-04-05T00:00:00,Men,M4M 3C3,60,ON,S.A. New Hope Leslieville,Salvation Army - New Hope Leslie,59,The Salvation Army of Canada,29 Leslie Street,Toronto,Salvation Army - New Hope - Men's Hostel,,
1850359,2020-04-05T00:00:00,Women,M9V 2X6,17,ON,2671 Islington Avenue-Sr.Female,Salvation Army Islington Seniors,17,The Salvation Army of Canada,2671 Islington Avenue,Toronto,Salvation Army - Islington Seniors' Shelter Women's Program,,
1850360,2020-04-05T00:00:00,Men,M9V 2X6,28,ON,2671 Islington Avenue-Sr.Male,Salvation Army Islington Seniors,28,The Salvation Army of Canada,2671 Islington Avenue,Toronto,Salvation Army - Islington Seniors' Shelter Men's Program,,
1850361,2020-04-05T00:00:00,Men,M5S 2H1,19,ON,Scott Mission - 502 Spadina Ave,Scott Mission Men's Ministry,19,The Scott Mission Inc.,502 Spadina Ave.,Toronto,Scott Mission - Extreme Weather Program,,
1850362,2020-04-05T00:00:00,Men,M5S 2H1,53,ON,Scott Mission - 502 Spadina Ave,Scott Mission Men's Ministry,53,The Scott Mission Inc.,502 Spadina Ave.,Toronto,Scott Mission - Men's Ministry Overnight Program,,
1850363,2020-04-05T00:00:00,Co-ed,M5R 2T9,13,ON,TCH 191 Spadina Rd(Singles),Toronto Community Hostel,13,Toronto Community Hostel,191 Spadina Road,Toronto,TCH-Singles,,
1850364,2020-04-05T00:00:00,Families,M5R 2T9,14,ON,Tor. Comm. Hostel 191 Spadina Rd,Toronto Community Hostel,10,Toronto Community Hostel,191 Spadina Road,Toronto,TCH (program),,
1850365,2020-04-05T00:00:00,Youth,M4Y 2X9,25,ON,Turning Point Youth Services,Turning Point Youth Services,20,Turning Point Youth Services,95 Wellesley St. E.,Toronto,Turning Point Youth Services Shelter,,
1850366,2020-04-05T00:00:00,Families,M4M 1J2,92,ON,Red Door - 1430 Gerrad St E,Red Door Queen Street,67,WoodGreen Red Door Family Shelter,875 Queen St E,Toronto,Red Door - Family Shelter,,
1850367,2020-04-05T00:00:00,Youth,M5T 2V9,40,ON,Yhouse - Vanauley,YMCA House,40,YMCA of Greater Toronto,7 Vanauley Street,Toronto,YMCA House-Vanauley,,
1850368,2020-04-05T00:00:00,Youth,M5R 2W7,25,ON,YMCA Sprott House Walmer Rd,YMCA Sprott House,22,YMCA of Greater Toronto,21 Walmer Rd.,Toronto,YMCA Sprott House Walmer rd.,,
1850369,2020-04-05T00:00:00,Women,M4T 1C1,31,ON,YWCA-80 Woodlawn Av. E.-Women,YWCA - First Stop Woodlawn,26,YWCA Toronto,80 Woodlawn Ave. East,Toronto,YWCA - Adult Women Shelter,,
1850370,2020-04-05T00:00:00,Youth,M4T 1C1,31,ON,YWCA-80 Woodlawn Ave. E.-Youth,YWCA - First Stop Woodlawn,23,YWCA Toronto,80 Woodlawn Ave. East,Toronto,YWCA - Youth Shelter,,
1850371,2020-04-05T00:00:00,Women,M5R 1K6,36,ON,YWCA - 348 Davenport Road Women,YWCA-348 Davenport,27,YWCA Toronto,348 Davenport Rd.,Toronto,YWCA Davenport - Adult,,
1850372,2020-04-05T00:00:00,Youth,M5R 1K6,12,ON,YWCA - 348 Davenport Road Youth,YWCA-348 Davenport,10,YWCA Toronto,348 Davenport Rd.,Toronto,YWCA Davenport - Youth,,
1850373,2020-04-05T00:00:00,Youth,M9V 1P9,33,ON,Youth w/o Shelter Emerg Shelter,Youth Without Shelter,32,Youth Without Shelter,6 Warrendale Court,Etobicoke,Youth without Shelter Emergency Shelter Program,,
1850374,2020-04-05T00:00:00,Youth,M9V 1P9,20,ON,Youth w/o Shltr Transitional Res,Youth Without Shelter,19,Youth Without Shelter,6 Warrendale Court,Etobicoke,Youth without Shelter Stay In School Program,,
1850375,2020-04-05T00:00:00,Co-ed,M1L 4A1,10,ON,YouthLink - 747 Warden Ave,YouthLink Shelter,10,YouthLink,747 Warden Ave,Toronto,YouthLink Emergency Program,,
1850376,2020-04-05T00:00:00,Co-ed,M1L 4A1,41,ON,YouthLink - 747 Warden Ave,YouthLink Shelter,37,YouthLink,747 Warden Ave,Toronto,YouthLink Transitional Program,,
1850377,2020-04-06T00:00:00,Women,M5S 2P1,4,ON,COSTI - Radisson Hotel (Single),COSTI Reception Centre,3,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI - Radisson Hotel (Single Pregnant Women),,
1850378,2020-04-06T00:00:00,Families,M5S 2P1,28,ON,COSTI - Toronto Plaza Hotel(Fam),COSTI Reception Centre,7,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI - Toronto Plaza Hotel (Non Refugee Families),,
1850379,2020-04-06T00:00:00,Families,M5S 2P1,526,ON,COSTI - Toronto Plaza Hotel(Fam),COSTI Reception Centre,467,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI - Toronto Plaza Hotel (Refugees),,
1850380,2020-04-06T00:00:00,Families,M5S 2P1,12,ON,COSTI Radisson Hotel,COSTI Reception Centre,11,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI - Radisson Hotel (Non Refugee Families),,
1850381,2020-04-06T00:00:00,Families,M5S 2P1,770,ON,COSTI Radisson Hotel,COSTI Reception Centre,683,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI Radisson Hotel Family Program.,,
1850382,2020-04-06T00:00:00,Co-ed,M5S 2P1,16,ON,COSTI Reception Centre,COSTI Reception Centre,16,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI Reception Ctr CITY Program,,
1850383,2020-04-06T00:00:00,Women,M5S 2P1,4,ON,COSTI Toronto Plaza Hotel (Sin),COSTI Reception Centre,4,COSTI Immigrant Services,100 Lippincott Street,Toronto,COSTI - Toronto Plaza Hotel (Single Pregnant Women),,
1850384,2020-04-06T00:00:00,Men,M6H 3Z5,82,ON,Christie Ossington Men's Hostel,Christie Ossington Men's Hostel,74,Christie Ossington Neighbourhood Centre,973 Lansdowne Avenue,Toronto,Christie Ossington Men's Hostel,,
1850385,2020-04-06T00:00:00,Men,M6H 3Z5,42,ON,Christie Ossington South Hostel,Christie Ossington Men's Hostel,37,Christie Ossington Neighbourhood Centre,973 Lansdowne Avenue,Toronto,Christie Ossington Men's Hostel South,,
1850386,2020-04-06T00:00:00,Families,M6G 3B1,76,ON,Christie Refugee Welcome Centre,Christie Refugee Welcome Centre,44,"Christie Refugee Welcome Centre, Inc.",43 Christie Street,Toronto,Christie Refugee Welcome Ctr - Settlement and Support,,
1850387,2020-04-06T00:00:00,Families,M1P 4V8,215,ON,Birkdale Residence,Birkdale Residence,201,City of Toronto,1229 Ellesmere Road,Toronto,Birkdale Residence - Bedded Program,,
1850388,2020-04-06T00:00:00,Families,M1P 4V8,0,ON,Birkdale Residence Motel (Fam),Birkdale Residence,0,City of Toronto,1229 Ellesmere Road,Toronto,Birkdale Residence  - Toronto Plaza Hotel Program (Refugees),,
1850389,2020-04-06T00:00:00,Families,M1P 4V8,130,ON,Birkdale Residence Motel (Fam),Birkdale Residence,105,City of Toronto,1229 Ellesmere Road,Toronto,Birkdale Residence - Toronto Plaza Hotel Program (Non Refugees),,
1850390,2020-04-06T00:00:00,Men,M1P 4V8,6,ON,Birkdale Residence Motel (Men's),Birkdale Residence,6,City of Toronto,1229 Ellesmere Road,Toronto,Birkdale Residence  - Single Male Program,,
1850391,2020-04-06T00:00:00,Men,M3M 2X4,15,ON,Downsview Dells 1651 Sheppard W,Downsview Dells,12,City of Toronto,1651 Sheppard Ave West,Toronto,Downsview Dells Bedded Program,,
1850392,2020-04-06T00:00:00,Families,M1E 2M6,200,ON,Family Residence - Edward Villag,Family Residence,135,City of Toronto,4222 Kingston Road,Toronto,Family Residence - Edward Village Hotel,,
1850393,2020-04-06T00:00:00,Families,M1E 2M6,200,ON,Family Residence - LI Site,Family Residence,160,City of Toronto,4222 Kingston Road,Toronto,Family Residence - LI Site (Internal Referral Only),,
1850394,2020-04-06T00:00:00,Families,M1E 2M6,48,ON,Family Residence - MA Site,Family Residence,54,City of Toronto,4222 Kingston Road,Toronto,Family Residence - MA Site (Internal Referral Only),,
1850395,2020-04-06T00:00:00,Families,M1E 2M6,20,ON,Family Residence - Main Building,Family Residence,21,City of Toronto,4222 Kingston Road,Toronto,Family Residence - Main,,
1850396,2020-04-06T00:00:00,Families,M1E 2M6,0,ON,Family Residence - New Plaza,Family Residence,0,City of Toronto,4222 Kingston Road,Toronto,Family Residence - New Plaza (Internal Referral Only),,
1850397,2020-04-06T00:00:00,Families,M1E 2M6,50,ON,Family Residence - Roycroft Site,Family Residence,55,City of Toronto,4222 Kingston Road,Toronto,Family Residence - Roycroft Site,,
1850398,2020-04-06T00:00:00,Co-ed,M5V 3W3,64,ON,Fort York - Staybridge Suites,Fort York Residence,62,City of Toronto,38 Bathrust St,Toronto,Fort York - Staybridge Suites,,
1850399,2020-04-06T00:00:00,Men,M5V 3W3,15,ON,Fort York Res 38 Bathurst St.,Fort York Residence,4,City of Toronto,38 Bathrust St,Toronto,Fort York Extreme Weather Program,,
1850400,2020-04-06T00:00:00,Men,M5V 3W3,74,ON,Fort York Res 38 Bathurst St.,Fort York Residence,43,City of Toronto,38 Bathrust St,Toronto,Fort York Residence Bedded Program,,
1850401,2020-04-06T00:00:00,Men,M5V 3W3,48,ON,Fort York Res 38 Bathurst St.,Fort York Residence,35,City of Toronto,38 Bathrust St,Toronto,Fort York SRO Units Program,,
1850402,2020-04-06T00:00:00,Families,M5A 2R9,110,ON,Robertson House,Robertson House,104,City of Toronto,291 Sherbourne Street,Toronto,Robertson House - MAIN Program,,
1850403,2020-04-06T00:00:00,Men,M1M 1P8,88,ON,3306 Kingston Road,Scarborough Village Residence,87,City of Toronto,3306 Kingston Road,Toronto,Scarborough Village Residence Main Program,,
1850404,2020-04-06T00:00:00,Men,M5A-2N2,66,ON,Junction Place,Seaton House,63,City of Toronto,339 George Street,Toronto,Junction Place,,
1850405,2020-04-06T00:00:00,Men,M5A-2N2,52,ON,Seaton House - 339 George Street,Seaton House,52,City of Toronto,339 George Street,Toronto,Seaton House - Annex Harm Reduction & Managed Alcohol Program,,
1850406,2020-04-06T00:00:00,Men,M5A-2N2,168,ON,Seaton House - 339 George Street,Seaton House,117,City of Toronto,339 George Street,Toronto,Seaton House - Hostel Program,,
1850407,2020-04-06T00:00:00,Men,M5A-2N2,42,ON,Seaton House - 339 George Street,Seaton House,23,City of Toronto,339 George Street,Toronto,Seaton House - Hostels Extreme Weather Program,,
1850408,2020-04-06T00:00:00,Men,M5A-2N2,22,ON,Seaton House - 339 George Street,Seaton House,22,City of Toronto,339 George Street,Toronto,Seaton House - Infirmary Bedded Program,,
1850409,2020-04-06T00:00:00,Men,M5A-2N2,14,ON,Seaton House - 339 George Street,Seaton House,14,City of Toronto,339 George Street,Toronto,Seaton House - Long Term Program,,
1850410,2020-04-06T00:00:00,Men,M5A-2N2,50,ON,Seaton House - 339 George Street,Seaton House,44,City of Toronto,339 George Street,Toronto,Seaton House - O'Neill Harm Reduction Program,,
1850411,2020-04-06T00:00:00,Men,M5A-2N2,126,ON,Seaton House - 339 George Street,Seaton House,114,City of Toronto,339 George Street,Toronto,Seaton House - Winter Program,,
1850412,2020-04-06T00:00:00,Co-ed,M5V 1X1,40,ON,129 Peter St,Streets To Homes,35,City of Toronto,129 Peter Street,Toronto,Streets to Homes Bedded Program,,
1850413,2020-04-06T00:00:00,Men,M5V 1X1,2,ON,COTA,Streets To Homes,1,City of Toronto,129 Peter Street,Toronto,Bailey House,,
1850414,2020-04-06T00:00:00,Co-ed,M5T 1H9,47,ON,Womens Res-Alexandra Hotel,Women's Residence,44,City of Toronto,674 Dundas St. W,Toronto,Women's Res-Alexandra Hotel,,
1850415,2020-04-06T00:00:00,Women,M5T 1H9,10,ON,Womens' Res - 63 Bellwoods Ave.,Women's Residence,10,City of Toronto,674 Dundas St. W,Toronto,Womens' Residence - Bellwoods House,,
1850416,2020-04-06T00:00:00,Women,M5T 1H9,13,ON,Womens' Res - 674 Dundas St. W,Women's Residence,9,City of Toronto,674 Dundas St. W,Toronto,Women's Residence Extreme Weather Program,,
1850417,2020-04-06T00:00:00,Women,M5T 1H9,108,ON,Womens' Res - 674 Dundas St. W,Women's Residence,76,City of Toronto,674 Dundas St. W,Toronto,Womens' Residence - Main Program,,
1850418,2020-04-06T00:00:00,Men,M6C 1C2,56,ON,Cornerstone 616 Vaughan Rd.,Cornerstone Place,56,Cornerstone Place,616 Vaughan Road Toronto,Toronto,Cornerstone Place,,
1850419,2020-04-06T00:00:00,Youth,M5B 2P3,2,ON,Covenant House-20 Gerrard St. E.,Covenant House,1,Covenant House Toronto,20 Gerrard Street East,Toronto,Covenant House -  Transitional Safe Beds for women,,
1850420,2020-04-06T00:00:00,Youth,M5B 2P3,96,ON,Covenant House-20 Gerrard St. E.,Covenant House,93,Covenant House Toronto,20 Gerrard Street East,Toronto,Covenant House Residence,,
1850421,2020-04-06T00:00:00,Youth,M5B 2P3,28,ON,Covenant House-21 McGill Street,Covenant House,28,Covenant House Toronto,20 Gerrard Street East,Toronto,Covenant House-Rights of Passage,,
1850422,2020-04-06T00:00:00,Co-ed,M4C 1L7,9,ON,Dixon Hall - Heyworth House,Dixon Hall - Heyworth House,9,Dixon Hall,2714 Danforth Avenue,Toronto,Dixon Hall - Extreme Weather Program,,
1850423,2020-04-06T00:00:00,Co-ed,M4C 1L7,86,ON,Dixon Hall - Heyworth House,Dixon Hall - Heyworth House,79,Dixon Hall,2714 Danforth Avenue,Toronto,Dixon Hall - Heyworth House,,
1850424,2020-04-06T00:00:00,Men,M5A 2N2,51,ON,Dixon Hall-School House,Dixon Hall - Schoolhouse,47,Dixon Hall,349 George Street,Toronto,Dixon Hall - Schoolhouse,,
1850425,2020-04-06T00:00:00,Youth,M5V 3G9,50,ON,Eva's Phoenix,Eva's Phoenix,49,Eva's Initiatives,60 Brant Street,Toronto,Eva's Phoenix,,
1850426,2020-04-06T00:00:00,Youth,M3B 2T5,40,ON,Eva's Place,Eva's Place,39,Eva's Initiatives,360 Lesmill Road,North York,Eva's Place,,
1850427,2020-04-06T00:00:00,Youth,M2N OE3,32,ON,Eva's Satellite,Eva's Satellite,32,Eva's Initiatives,25 Canterbury Place,North York,Eva's Satellite,,
1850428,2020-04-06T00:00:00,Youth,M2N OE3,1,ON,Eva's Satellite,Eva's Satellite,1,Eva's Initiatives,25 Canterbury Place,North York,Eva's Satellite Extreme Weather Program,,
1850429,2020-04-06T00:00:00,Co-ed,M4X 1K9,5,ON,Fife House - Denison Program,Fife House Transitional Program,5,Fife House Foundation,"490 Sherbourne Street, 2nd floor",Toronto,Fife House Denison Program,,
1850430,2020-04-06T00:00:00,Co-ed,M4X 1K9,11,ON,Fife-Sherbourne Transitional Pgm,Fife House Transitional Program,11,Fife House Foundation,"490 Sherbourne Street, 2nd floor",Toronto,Fife-Sherbourne Transitional Program,,
1850431,2020-04-06T00:00:00,Women,M4Y 2H6,26,ON,Fred Victor 512 Jarvis St.,FV Women's Transition to Housing,23,Fred Victor Centre,512 Jarvis St.,Toronto,Fred Victor Transition to Housing:  Bedded Program,,
1850432,2020-04-06T00:00:00,Women,M4Y 2H6,37,ON,Fred Victor T2H 386 Dundas St. E,FV Women's Transition to Housing,36,Fred Victor Centre,512 Jarvis St.,Toronto,Fred Victor T2H Bedded Program,,
1850433,2020-04-06T00:00:00,Women,M5C 1M3,4,ON,FV Women's Hostel 86 Lombard,Fred Victor Women's Hostel,4,Fred Victor Centre,86 Lombard St.,Toronto,Fred Victor Women's Extreme Weather Program,,
1850434,2020-04-06T00:00:00,Women,M5C 1M3,41,ON,FV Women's Hostel 86 Lombard,Fred Victor Women's Hostel,41,Fred Victor Centre,86 Lombard St.,Toronto,Fred Victor Women's Hostel Program,,
1850435,2020-04-06T00:00:00,Co-ed,M6A 2W9,10,ON,Fred Victor BUS - 1161 Caledonia,"Fred Victor, BUS",9,Fred Victor Centre,1161 Caledonia Road,Toronto,Fred Victor - Bethlehem United Extreme Weather Program,,
1850436,2020-04-06T00:00:00,Co-ed,M6A 2W9,60,ON,Fred Victor BUS - 1161 Caledonia,"Fred Victor, BUS",59,Fred Victor Centre,1161 Caledonia Road,Toronto,Fred Victor Bethlehem United Program,,
1850437,2020-04-06T00:00:00,Men,M5A 1T3,5,ON,Barrett House,Good Shepherd Centre,5,Good Shepherd Ministries,412 Queen Street East,Toronto,Barrett House,,
1850438,2020-04-06T00:00:00,Men,M5A 1T3,70,ON,Good Shepherd Centre,Good Shepherd Centre,70,Good Shepherd Ministries,412 Queen Street East,Toronto,Good Shepherd - Emergency/Resettlement,,
1850439,2020-04-06T00:00:00,Men,M5A 1T3,25,ON,Good Shepherd Centre,Good Shepherd Centre,22,Good Shepherd Ministries,412 Queen Street East,Toronto,Good Shepherd Centre - D.A.R.E.,,
1850440,2020-04-06T00:00:00,Women,M1K 2B5,90,ON,HFS - 702 Kennedy Shelter,HFS - Kennedy Shelter,89,Homes First Society,702 Kennedy Rd,Toronto,Homes First Society- Kennedy Shelter Women's Program,,
1850441,2020-04-06T00:00:00,Women,M6H 1P2,30,ON,HFS - Savard's Womens' Shelter,HFS - Savard's Womens' Shelter,30,Homes First Society,1322 Bloor Street West,Toronto,Homes First Society - Savard's Womens' Shelter,,
1850442,2020-04-06T00:00:00,Women,M1K 1M2,63,ON,HFS - 545 Lakeshore Blvd W.Women,HFS - Scarborough Shelter,60,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd. W. Women,,
1850443,2020-04-06T00:00:00,Men,M1K 1M2,75,ON,HFS - 545 Lakeshore Blvd. W. Men,HFS - Scarborough Shelter,74,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd W. Men Winter Program Lower Level,,
1850444,2020-04-06T00:00:00,Men,M1K 1M2,43,ON,HFS - 545 Lakeshore Blvd. W. Men,HFS - Scarborough Shelter,40,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd. W. Men,,
1850445,2020-04-06T00:00:00,Men,M1K 1M2,80,ON,HFS - Refugee Response Centre -,HFS - Scarborough Shelter,79,Homes First Society,3576 St. Clair Avenue East,Scarborough,Willowdale Welcome Centre - Men,,
1850446,2020-04-06T00:00:00,Women,M1K 1M2,170,ON,HFS - Refugee Response Centre -,HFS - Scarborough Shelter,156,Homes First Society,3576 St. Clair Avenue East,Scarborough,Willowdale Welcome Centre - Women,,
1850447,2020-04-06T00:00:00,Co-ed,M1K 1M2,90,ON,HFS - Scarborough Shelter,HFS - Scarborough Shelter,45,Homes First Society,3576 St. Clair Avenue East,Scarborough,Homes First Society - Scarborough Shelter,,
1850448,2020-04-06T00:00:00,Co-ed,M1K 1M2,106,ON,HFS-545 Lakeshore Blvd W.Couple,HFS - Scarborough Shelter,100,Homes First Society,3576 St. Clair Avenue East,Scarborough,545 Lakeshore Blvd. W.Couple,,
1850449,2020-04-06T00:00:00,Co-ed,M5V 1G8,5,ON,HFS - Strachan House,HFS - Strachan House,4,Homes First Society,805A Wellington Street W,Toronto,Homes First Society - Flex Program,,
1850450,2020-04-06T00:00:00,Co-ed,M5V 1G8,83,ON,HFS - Strachan House,HFS - Strachan House,81,Homes First Society,805A Wellington Street W,Toronto,Homes First Society - Strachan House,,
1850451,2020-04-06T00:00:00,Youth,M6E 4X3,45,ON,Horizons for Youth,Horizons for Youth,34,Horizon for Youth,422 Gilbert Avenue,Toronto,Horizons for Youth,,
1850452,2020-04-06T00:00:00,Youth,M4K 3W5,40,ON,Kennedy House Youth Shelter,Kennedy House Youth Shelter,39,Kennedy House Youth Services,1076 Pape Avenue,Toronto,Kennedy House Youth Shelter:  Bedded Program,,
1850453,2020-04-06T00:00:00,Men,M6G 2N1,66,ON,Na-Me-Res 14 Vaughan Road,Na-Me-Res,63,Na-Me-Res (Native Men's Residence),14 Vaughan Road,Toronto,Na-Me-Res (Native Men's Residence),,
1850454,2020-04-06T00:00:00,Men,M6G 2N1,20,ON,Sagatay 26 Vaughan Road,Na-Me-Res,16,Na-Me-Res (Native Men's Residence),14 Vaughan Road,Toronto,Sagatay,,
1850455,2020-04-06T00:00:00,Youth,M5S 2P9,14,ON,Eagle's Nest Transition House,Eagles Nest Transition House,13,Native Child & Family Services Toronto,558 Bathurst Street,Toronto,Native Child & Family Services Toronto,,
1850456,2020-04-06T00:00:00,Women,M4M 2V8,22,ON,SVDP - Amelie House,SVDP - Amelie House,20,Society of St.Vincent De Paul,126 Pape Avenue,Toronto,St.Vincent De Paul - Amelie House - Women's Shelter,,
1850457,2020-04-06T00:00:00,Women,M8Y 1A3,40,ON,SVDP - Elisa House,SVDP - Elisa House,36,Society of St.Vincent De Paul,60 Newcastle Street,Toronto,St.Vincent De Paul - Elisa House,,
1850458,2020-04-06T00:00:00,Women,M5B 1G6,6,ON,SVDP - Mary's Home,SVDP - Mary's Home,5,Society of St.Vincent De Paul,70 Gerrard St. E.,Toronto,SVDP - Mary's Home Extreme Weather Program,,
